field_id,date,timestamp,temperature,humidity_air,precipitation,wind_speed,soil_moisture,crop_type,soil_type,yield_actual,irrigation_volume,irrigation_recommended,is_anomaly,humidity,precipitation_7d,avg_temperature_7d,solar_radiation,crop_code,soil_code,yield_tha
field_001,2025-01-25,2025-01-25T00:00:00,7.73,86.95,4.5,7.72,53.38,sunflower,Глинистый,0.4649,2.57,2.32,False,86.95,37.86,5.83,292.57,2,3,1.86
field_002,2025-01-25,2025-01-25T00:00:00,29.62,36.29,16.93,8.94,45.8,sugar_beet,Чернозём,0.7083,6.92,8.47,False,36.29,73.94,29.5,730.41,5,0,42.5
field_003,2025-01-25,2025-01-25T00:00:00,18.25,81.66,23.6,4.25,86.27,corn,Песчаник,0.741,0.0,0.0,False,81.66,235.32,16.27,647.12,1,2,8.892
field_004,2025-01-25,2025-01-25T00:00:00,35.37,72.45,23.44,13.09,67.2,sunflower,Песчаник,0.421,0.0,0.0,False,72.45,185.68,34.19,605.56,2,2,1.684
field_005,2025-01-26,2025-01-26T00:00:00,39.88,96.34,13.24,10.12,82.02,barley,Глинистый,0.4789,0.0,0.0,False,96.34,134.87,39.02,530.92,3,3,3.353
field_006,2025-01-26,2025-01-26T00:00:00,34.72,38.39,5.0,1.07,27.05,corn,Песчаник,0.4897,17.04,13.28,False,38.39,42.6,36.22,314.81,1,2,5.877
field_007,2025-01-26,2025-01-26T00:00:00,22.15,88.03,5.35,11.04,62.76,sunflower,Суглинок,0.5907,0.0,0.0,False,88.03,53.22,22.55,498.98,2,1,2.363
field_008,2025-01-26,2025-01-26T00:00:00,27.29,35.41,16.08,4.7,45.02,barley,Чернозём,0.752,1.89,1.74,False,35.41,69.43,26.12,442.5,3,0,5.264
field_009,2025-01-26,2025-01-26T00:00:00,10.01,64.77,18.83,9.52,80.64,other,Песчаник,0.4109,0.0,0.0,False,64.77,175.33,9.84,650.0,6,2,2.465
field_010,2025-01-26,2025-01-26T00:00:00,18.83,94.42,5.22,13.45,82.04,barley,Суглинок,0.5688,0.0,0.0,False,94.42,38.07,21.77,275.35,3,1,3.981
field_011,2025-01-27,2025-01-27T00:00:00,33.66,41.06,20.5,1.31,54.28,wheat,Торфяной,0.5632,0.26,0.25,False,41.06,76.93,36.24,713.12,0,4,4.506
field_012,2025-01-27,2025-01-27T00:00:00,26.74,70.1,13.93,1.56,43.19,wheat,Чернозём,0.8757,5.34,4.14,False,70.1,110.33,29.55,462.3,0,0,7.006
field_013,2025-01-27,2025-01-27T00:00:00,8.43,50.77,9.63,0.97,50.85,soy,Глинистый,0.3964,3.64,4.95,False,50.77,100.84,9.55,352.25,4,3,1.784
field_014,2025-01-27,2025-01-27T00:00:00,36.6,85.36,14.36,1.28,52.65,sunflower,Суглинок,0.4507,3.14,2.57,False,85.36,98.94,39.56,721.58,2,1,1.803
field_015,2025-01-27,2025-01-27T00:00:00,11.22,96.12,23.89,9.74,87.6,sugar_beet,Суглинок,0.5595,0.0,0.0,False,96.12,121.2,12.1,152.41,5,1,33.567
field_016,2025-01-28,2025-01-28T00:00:00,31.51,37.04,9.01,2.73,41.14,other,Песчаник,0.4856,6.67,6.6,False,37.04,76.28,30.45,351.7,6,2,2.914
field_017,2025-01-28,2025-01-28T00:00:00,20.33,81.82,16.25,9.43,77.09,wheat,Суглинок,0.6871,0.0,0.0,False,81.82,122.23,19.94,180.61,0,1,5.497
field_018,2025-01-28,2025-01-28T00:00:00,34.65,73.97,3.53,8.49,56.01,barley,Песчаник,0.397,0.0,0.0,False,73.97,30.67,37.62,296.95,3,2,2.779
field_019,2025-01-28,2025-01-28T00:00:00,7.48,57.16,21.5,6.65,62.01,barley,Суглинок,0.5356,0.0,0.0,False,57.16,129.85,7.5,284.5,3,1,3.749
field_020,2025-01-28,2025-01-28T00:00:00,34.92,42.61,0.44,9.79,16.45,soy,Суглинок,0.1929,15.03,15.0,False,42.61,4.18,33.89,245.04,4,1,0.868
field_001,2025-01-28,2025-01-28T00:00:00,14.44,77.71,11.55,12.35,62.52,sunflower,Чернозём,0.7512,0.0,0.0,False,77.71,73.07,13.59,349.58,2,0,3.005
field_002,2025-01-29,2025-01-29T00:00:00,26.22,86.16,3.59,11.54,55.75,sugar_beet,Чернозём,0.7857,3.61,4.99,False,86.16,16.11,26.99,536.7,5,0,47.14
field_003,2025-01-29,2025-01-29T00:00:00,39.15,73.72,24.61,6.49,77.75,soy,Глинистый,0.3494,0.0,0.0,False,73.72,227.71,36.41,162.48,4,3,1.572
field_004,2025-01-29,2025-01-29T00:00:00,6.49,41.51,24.82,3.46,59.66,barley,Глинистый,0.4112,0.0,0.0,False,41.51,146.93,5.44,742.29,3,3,2.879
field_005,2025-01-29,2025-01-29T00:00:00,27.23,74.65,5.77,5.85,61.47,sugar_beet,Суглинок,0.7759,3.42,2.98,False,74.65,60.02,27.58,248.5,5,1,46.553
field_006,2025-01-29,2025-01-29T00:00:00,5.57,37.79,1.26,1.36,11.19,sugar_beet,Торфяной,0.3271,18.9,15.0,False,37.79,11.85,4.3,362.5,5,4,19.626
field_007,2025-01-30,2025-01-30T00:00:00,24.81,59.71,17.18,5.14,56.75,sugar_beet,Песчаник,0.6956,4.29,4.64,False,59.71,142.7,21.88,370.78,5,2,41.733
field_008,2025-01-30,2025-01-30T00:00:00,7.22,55.41,3.74,10.66,45.74,other,Торфяной,0.3671,5.19,4.99,False,55.41,35.46,6.23,560.72,6,4,2.202
field_009,2025-01-30,2025-01-30T00:00:00,8.53,51.76,17.06,0.38,39.27,soy,Чернозём,0.4503,8.99,9.01,False,51.76,159.05,7.06,284.57,4,0,2.027
field_010,2025-01-30,2025-01-30T00:00:00,5.23,66.46,20.44,0.96,66.67,other,Торфяной,0.4708,0.0,0.0,False,66.46,81.35,6.65,437.61,6,4,2.825
field_011,2025-01-30,2025-01-30T00:00:00,34.6,78.09,20.73,5.37,83.04,sunflower,Чернозём,0.6469,0.0,0.0,False,78.09,90.61,36.16,670.5,2,0,2.588
field_012,2025-01-30,2025-01-30T00:00:00,31.73,27.57,4.43,9.34,16.52,wheat,Песчаник,0.4182,16.81,13.47,False,27.57,32.98,31.04,727.53,0,2,3.345
field_013,2025-01-31,2025-01-31T00:00:00,33.11,47.01,18.61,1.9,51.69,sunflower,Торфяной,0.4385,2.87,2.91,False,47.01,83.29,34.61,690.14,2,4,1.754
field_014,2025-01-31,2025-01-31T00:00:00,21.95,49.81,17.1,5.82,58.16,wheat,Чернозём,0.8733,0.0,0.0,False,49.81,138.92,22.45,573.44,0,0,6.987
field_015,2025-01-31,2025-01-31T00:00:00,9.93,116.31,21.59,3.65,92.36,soy,Глинистый,0.4274,0.0,0.0,True,116.31,169.06,11.65,491.56,4,3,1.923
field_016,2025-01-31,2025-01-31T00:00:00,19.06,97.09,18.04,5.59,87.59,other,Чернозём,0.8368,0.0,0.0,False,97.09,167.4,21.72,614.65,6,0,5.021
field_017,2025-01-31,2025-01-31T00:00:00,32.8,46.65,10.16,3.67,39.76,other,Торфяной,0.4276,9.2,7.09,False,46.65,43.76,34.78,517.63,6,4,2.566
field_018,2025-02-01,2025-02-01T00:00:00,23.41,84.02,4.11,3.05,70.5,soy,Чернозём,0.484,0.0,0.0,False,84.02,17.31,24.19,181.83,4,0,2.178
field_019,2025-02-01,2025-02-01T00:00:00,37.26,48.04,4.22,3.02,36.41,barley,Суглинок,0.4653,3.66,4.76,False,48.04,14.98,34.99,416.95,3,1,3.257
field_020,2025-02-01,2025-02-01T00:00:00,34.73,75.55,23.64,10.58,68.41,other,Песчаник,0.3245,0.0,0.0,False,75.55,95.35,36.38,352.0,6,2,1.947
field_001,2025-02-01,2025-02-01T00:00:00,9.42,48.83,4.6,9.79,29.19,soy,Глинистый,0.3315,11.28,12.53,False,48.83,19.68,11.43,471.63,4,3,1.492
field_002,2025-02-01,2025-02-01T00:00:00,32.92,82.96,9.97,1.22,65.65,wheat,Чернозём,0.5307,0.0,0.0,False,82.96,92.27,33.7,198.4,0,0,4.246
field_003,2025-02-01,2025-02-01T00:00:00,10.03,93.82,17.66,3.17,71.47,corn,Торфяной,0.749,0.0,0.0,False,93.82,123.47,12.76,506.19,1,4,8.988
field_004,2025-02-02,2025-02-02T00:00:00,14.32,60.08,9.55,7.48,48.54,corn,Суглинок,0.6067,7.03,5.76,False,60.08,95.97,13.83,506.8,1,1,7.281
field_005,2025-02-02,2025-02-02T00:00:00,20.66,91.36,20.48,1.55,87.31,corn,Песчаник,0.6311,0.0,0.0,False,91.36,87.75,21.3,635.01,1,2,7.573
field_006,2025-02-02,2025-02-02T00:00:00,27.01,62.05,3.87,12.49,44.2,corn,Глинистый,0.667,8.99,7.28,False,62.05,29.47,24.38,625.51,1,3,8.004
field_007,2025-02-02,2025-02-02T00:00:00,39.38,42.97,1.72,1.19,15.97,corn,Торфяной,0.3108,19.23,15.0,False,42.97,16.22,39.32,183.14,1,4,3.73
field_008,2025-02-02,2025-02-02T00:00:00,33.6,26.42,8.05,1.96,31.16,wheat,Чернозём,0.7097,7.87,8.35,False,26.42,79.19,31.71,645.91,0,0,5.678
field_009,2025-02-03,2025-02-03T00:00:00,9.45,41.07,11.5,7.86,39.6,wheat,Торфяной,0.5049,6.14,5.39,False,41.07,94.6,8.21,618.69,0,4,4.039
field_010,2025-02-03,2025-02-03T00:00:00,34.84,60.73,23.38,7.69,67.03,barley,Чернозём,0.5566,0.0,0.0,False,60.73,238.25,32.03,465.73,3,0,3.896
field_011,2025-02-03,2025-02-03T00:00:00,39.88,25.74,24.31,0.81,60.62,sugar_beet,Чернозём,0.6173,4.1,3.28,False,25.74,105.9,40.11,513.83,5,0,37.039
field_012,2025-02-03,2025-02-03T00:00:00,29.79,74.35,9.81,3.71,53.23,corn,Торфяной,0.6903,5.13,4.12,False,74.35,35.29,27.43,714.78,1,4,8.283
field_013,2025-02-03,2025-02-03T00:00:00,37.59,69.38,12.71,11.25,55.31,soy,Чернозём,0.4581,2.45,3.39,False,69.38,113.74,36.03,539.98,4,0,2.061
field_014,2025-02-03,2025-02-03T00:00:00,35.73,70.77,22.25,5.47,60.54,sugar_beet,Песчаник,0.5405,3.88,3.31,False,70.77,137.77,35.76,607.22,5,2,32.432
field_015,2025-02-04,2025-02-04T00:00:00,24.12,39.91,10.3,11.46,22.46,wheat,Глинистый,0.4753,10.44,11.39,False,39.91,47.83,22.38,367.48,0,3,3.802
field_016,2025-02-04,2025-02-04T00:00:00,29.28,91.53,19.08,10.09,84.65,barley,Песчаник,0.4532,0.0,0.0,False,91.53,170.72,31.45,491.14,3,2,3.173
field_017,2025-02-04,2025-02-04T00:00:00,12.83,94.64,1.31,11.62,59.78,sunflower,Торфяной,0.5106,0.09,0.08,False,94.64,11.36,15.64,697.48,2,4,2.042
field_018,2025-02-04,2025-02-04T00:00:00,28.65,55.06,8.12,13.66,49.78,sugar_beet,Песчаник,0.5112,7.4,7.08,False,55.06,33.1,27.92,717.26,5,2,30.672
field_019,2025-02-04,2025-02-04T00:00:00,25.36,51.48,23.56,3.24,59.73,corn,Песчаник,0.7594,1.37,1.84,False,51.48,124.55,27.37,591.52,1,2,9.113
field_020,2025-02-05,2025-02-05T00:00:00,39.25,81.71,18.66,2.94,67.02,corn,Торфяной,0.5685,0.0,0.0,False,81.71,86.23,39.18,347.32,1,4,6.822
field_001,2025-02-05,2025-02-05T00:00:00,14.92,36.07,24.01,6.61,45.37,wheat,Торфяной,0.5365,3.96,3.37,False,36.07,246.2,16.03,247.1,0,4,4.292
field_002,2025-02-05,2025-02-05T00:00:00,5.15,53.43,24.85,6.43,62.76,corn,Глинистый,0.512,0.76,0.78,False,53.43,189.5,3.92,343.54,1,3,6.144
field_003,2025-02-05,2025-02-05T00:00:00,5.98,28.97,9.28,8.58,41.13,barley,Чернозём,0.5458,4.04,3.11,False,28.97,89.95,7.72,446.9,3,0,3.82
field_004,2025-02-05,2025-02-05T00:00:00,23.04,62.4,14.06,9.39,53.59,barley,Глинистый,0.6631,0.0,0.0,False,62.4,65.64,23.87,594.67,3,3,4.642
field_005,2025-02-05,2025-02-05T00:00:00,39.67,85.6,3.45,7.04,61.32,sunflower,Торфяной,0.5094,0.0,0.0,False,85.6,26.34,40.15,714.45,2,4,2.038
field_006,2025-02-06,2025-02-06T00:00:00,5.95,47.14,17.05,2.24,49.85,wheat,Глинистый,0.5066,1.43,1.8,False,47.14,69.96,5.2,435.56,0,3,4.053
field_007,2025-02-06,2025-02-06T00:00:00,25.74,28.18,0.82,6.26,14.75,wheat,Глинистый,0.4586,13.95,14.09,False,28.18,5.38,24.93,746.09,0,3,3.669
field_008,2025-02-06,2025-02-06T00:00:00,24.2,71.52,23.31,6.47,88.65,soy,Торфяной,0.4799,0.0,0.0,False,71.52,81.71,26.61,514.06,4,4,2.16
field_009,2025-02-06,2025-02-06T00:00:00,35.57,46.23,6.95,12.3,53.83,corn,Чернозём,0.5517,4.17,3.91,False,46.23,40.66,33.96,711.74,1,0,6.621
field_010,2025-02-06,2025-02-06T00:00:00,28.93,64.1,0.67,4.95,48.1,barley,Глинистый,0.3631,0.83,0.67,False,64.1,2.7,31.77,718.95,3,3,2.542
field_011,2025-02-07,2025-02-07T00:00:00,29.28,37.78,2.63,8.83,21.64,barley,Суглинок,0.4533,7.32,9.92,False,37.78,12.08,29.46,749.57,3,1,3.173
field_012,2025-02-07,2025-02-07T00:00:00,31.54,63.66,0.57,7.29,35.47,barley,Чернозём,0.51,4.54,5.08,False,63.66,2.82,30.76,533.09,3,0,3.57
field_013,2025-02-07,2025-02-07T00:00:00,28.7,49.02,8.14,13.88,46.0,barley,Торфяной,0.4853,1.3,1.4,False,49.02,54.4,27.15,658.18,3,4,3.397
field_014,2025-02-07,2025-02-07T00:00:00,5.55,97.55,0.27,8.48,65.01,other,Торфяной,0.3025,0.0,0.0,False,97.55,1.96,6.57,536.48,6,4,1.815
field_015,2025-02-07,2025-02-07T00:00:00,32.29,30.08,8.38,13.13,19.47,sunflower,Торфяной,0.3709,17.26,14.18,False,30.08,85.68,31.23,461.93,2,4,1.484
field_016,2025-02-07,2025-02-07T00:00:00,24.01,53.83,10.28,7.79,43.13,corn,Торфяной,0.7366,9.21,7.65,False,53.83,103.29,25.03,733.31,1,4,8.839
field_017,2025-02-08,2025-02-08T00:00:00,9.01,93.8,16.52,10.94,72.2,soy,Песчаник,0.3357,0.0,0.0,False,93.8,158.45,8.56,563.31,4,2,1.51
field_018,2025-02-08,2025-02-08T00:00:00,5.41,44.33,11.62,6.0,40.12,wheat,Глинистый,0.53,5.14,5.21,False,44.33,58.81,2.57,539.64,0,3,4.24
field_019,2025-02-08,2025-02-08T00:00:00,15.05,85.6,20.59,10.9,85.61,sunflower,Песчаник,0.4726,0.0,0.0,False,85.6,110.66,15.99,415.57,2,2,1.89
field_020,2025-02-08,2025-02-08T00:00:00,10.17,35.38,24.95,7.52,61.4,sunflower,Глинистый,0.497,0.0,0.0,False,35.38,115.27,8.31,605.7,2,3,1.988
field_001,2025-02-08,2025-02-08T00:00:00,16.24,90.66,13.82,3.73,55.93,other,Глинистый,0.4564,1.85,1.43,False,90.66,72.21,13.77,688.4,6,3,2.738
field_002,2025-02-09,2025-02-09T00:00:00,9.07,31.28,20.09,10.82,52.11,other,Чернозём,0.5014,3.22,2.76,False,31.28,81.28,7.64,694.55,6,0,3.008
field_003,2025-02-09,2025-02-09T00:00:00,32.48,74.62,14.37,3.87,56.29,other,Песчаник,0.4691,1.22,1.3,False,74.62,150.12,32.3,455.94,6,2,2.814
field_004,2025-02-09,2025-02-09T00:00:00,24.85,89.96,18.94,7.2,70.93,sunflower,Суглинок,0.608,0.0,0.0,False,89.96,76.99,23.98,246.81,2,1,2.432
field_005,2025-02-09,2025-02-09T00:00:00,31.16,39.67,24.71,9.58,61.35,sunflower,Торфяной,0.4549,0.0,0.0,False,39.67,195.62,33.96,254.08,2,4,1.82
field_006,2025-02-09,2025-02-09T00:00:00,39.99,83.38,23.09,10.02,82.9,other,Чернозём,0.4852,0.0,0.0,False,83.38,189.91,42.25,224.5,6,0,2.911
field_007,2025-02-09,2025-02-09T00:00:00,33.71,51.59,23.19,1.39,63.16,soy,Песчаник,0.4058,0.67,0.65,False,51.59,141.21,31.36,446.71,4,2,1.826
field_008,2025-02-10,2025-02-10T00:00:00,38.4,57.67,2.23,9.43,37.4,sugar_beet,Глинистый,0.3167,9.94,11.41,False,57.67,11.41,39.35,561.01,5,3,19.0
field_009,2025-02-10,2025-02-10T00:00:00,33.85,74.8,16.12,2.22,71.66,soy,Глинистый,0.3576,0.0,0.0,False,74.8,132.29,33.87,270.67,4,3,1.609
field_010,2025-02-10,2025-02-10T00:00:00,8.9,34.07,6.75,4.91,27.23,wheat,Суглинок,0.5175,8.14,9.72,False,34.07,33.16,5.98,747.78,0,1,4.14
field_011,2025-02-10,2025-02-10T00:00:00,19.02,90.47,23.2,11.24,96.79,corn,Глинистый,0.6344,0.0,0.0,False,90.47,196.98,17.32,333.25,1,3,7.613
field_012,2025-02-10,2025-02-10T00:00:00,16.3,51.63,16.86,7.04,59.69,wheat,Чернозём,0.747,0.0,0.0,False,51.63,129.28,14.77,663.61,0,0,5.976
field_013,2025-02-11,2025-02-11T00:00:00,5.53,63.93,12.55,11.3,-1.47,soy,Глинистый,0.2835,0.78,0.7,True,63.93,52.35,7.0,182.72,4,3,1.276
field_014,2025-02-11,2025-02-11T00:00:00,21.27,82.85,9.83,5.95,63.74,barley,Песчаник,0.4946,0.0,0.0,False,82.85,58.54,23.31,262.3,3,2,3.462
field_015,2025-02-11,2025-02-11T00:00:00,27.05,91.21,11.02,12.43,81.96,sunflower,Торфяной,0.7674,0.0,0.0,False,91.21,81.36,26.83,625.87,2,4,3.07
field_016,2025-02-11,2025-02-11T00:00:00,10.89,96.31,14.51,10.85,89.93,soy,Торфяной,0.4349,0.0,0.0,False,96.31,77.38,12.72,719.8,4,4,1.957
field_017,2025-02-11,2025-02-11T00:00:00,8.68,28.94,24.59,12.65,40.09,sunflower,Чернозём,0.4938,6.31,6.97,False,28.94,243.81,11.41,311.58,2,0,1.975
field_018,2025-02-12,2025-02-12T00:00:00,23.13,46.2,13.11,6.3,54.88,soy,Суглинок,0.5105,4.49,3.54,False,46.2,56.19,24.52,510.43,4,1,2.297
field_019,2025-02-12,2025-02-12T00:00:00,22.36,52.43,24.7,11.17,80.41,other,Торфяной,0.657,0.0,0.0,False,52.43,224.08,19.93,440.78,6,4,3.942
field_020,2025-02-12,2025-02-12T00:00:00,18.08,71.96,18.74,12.38,78.73,wheat,Чернозём,0.8518,0.0,0.0,False,71.96,95.41,18.1,279.81,0,0,6.814
field_001,2025-02-12,2025-02-12T00:00:00,36.86,82.01,20.65,11.12,91.38,soy,Глинистый,0.3146,0.0,0.0,False,82.01,110.02,36.03,616.34,4,3,1.416
field_002,2025-02-12,2025-02-12T00:00:00,24.39,80.07,14.98,4.41,70.65,wheat,Песчаник,0.7344,0.0,0.0,False,80.07,149.37,26.6,680.83,0,2,5.875
field_003,2025-02-12,2025-02-12T00:00:00,28.4,97.98,3.28,7.9,70.1,corn,Глинистый,0.6749,0.0,0.0,False,97.98,27.55,28.56,599.92,1,3,8.099
field_004,2025-02-13,2025-02-13T00:00:00,7.34,81.91,16.24,6.26,72.66,barley,Песчаник,0.4253,0.0,0.0,False,81.91,67.06,7.97,268.32,3,2,2.977
field_005,2025-02-13,2025-02-13T00:00:00,32.0,81.8,11.2,3.38,58.67,sunflower,Торфяной,0.5259,0.34,0.47,False,81.8,81.5,29.93,469.0,2,4,2.104
field_006,2025-02-13,2025-02-13T00:00:00,35.04,45.25,17.99,8.11,45.44,other,Суглинок,0.4471,3.61,5.09,False,45.25,74.79,37.63,444.94,6,1,2.683
field_007,2025-02-13,2025-02-13T00:00:00,11.61,71.38,22.27,2.26,67.51,soy,Суглинок,0.409,0.0,0.0,False,71.38,87.85,13.72,195.98,4,1,1.841
field_008,2025-02-13,2025-02-13T00:00:00,19.38,77.92,7.32,3.85,70.79,sugar_beet,Торфяной,0.7555,0.0,0.0,False,77.92,70.3,20.3,473.92,5,4,45.328
field_009,2025-02-14,2025-02-14T00:00:00,23.75,78.29,14.31,9.28,58.61,sugar_beet,Чернозём,0.7872,3.25,3.98,False,78.29,59.24,26.47,686.44,5,0,47.23
field_010,2025-02-14,2025-02-14T00:00:00,30.03,27.19,24.15,8.36,40.64,corn,Суглинок,0.5208,8.82,8.53,False,27.19,160.61,29.97,201.37,1,1,6.25
field_011,2025-02-14,2025-02-14T00:00:00,21.16,47.49,5.99,6.82,36.29,other,Торфяной,0.6496,9.55,8.3,False,47.49,53.27,18.23,468.65,6,4,3.898
field_012,2025-02-14,2025-02-14T00:00:00,20.01,27.67,20.54,7.47,24.67,soy,Чернозём,0.7078,10.84,14.12,False,27.67,133.83,18.94,602.48,4,0,3.185
field_013,2025-02-14,2025-02-14T00:00:00,20.49,94.1,22.87,5.18,83.54,soy,Глинистый,0.4332,0.0,0.0,False,94.1,145.06,22.29,199.64,4,3,1.949
field_014,2025-02-14,2025-02-14T00:00:00,35.05,41.97,13.2,3.62,49.29,wheat,Суглинок,0.5119,1.94,2.0,False,41.97,62.05,33.63,748.67,0,1,4.095
field_015,2025-02-15,2025-02-15T00:00:00,10.17,56.01,5.89,11.68,40.27,other,Чернозём,0.6272,5.03,6.9,False,56.01,55.41,11.68,409.58,6,0,3.763
field_016,2025-02-15,2025-02-15T00:00:00,9.86,84.28,0.45,1.69,57.0,corn,Песчаник,0.3299,3.24,2.8,False,84.28,4.15,10.36,614.53,1,2,3.959
field_017,2025-02-15,2025-02-15T00:00:00,21.25,80.33,22.92,6.58,73.73,other,Суглинок,0.7243,0.0,0.0,False,80.33,190.76,20.18,288.0,6,1,4.346
field_018,2025-02-15,2025-02-15T00:00:00,8.86,25.11,19.73,9.87,41.54,barley,Глинистый,0.3296,3.3,2.96,False,25.11,143.95,11.45,278.81,3,3,2.307
field_019,2025-02-15,2025-02-15T00:00:00,13.91,27.29,15.68,5.91,34.01,barley,Чернозём,0.6874,4.48,5.6,False,27.29,135.23,12.29,607.22,3,0,4.812
field_020,2025-02-16,2025-02-16T00:00:00,33.62,30.72,12.84,3.35,48.59,sugar_beet,Суглинок,0.4798,7.35,7.49,False,30.72,68.91,30.81,226.55,5,1,28.786
field_001,2025-02-16,2025-02-16T00:00:00,17.95,61.38,10.45,5.44,42.87,sugar_beet,Песчаник,0.5439,12.22,9.5,False,61.38,107.09,15.36,266.19,5,2,32.634
field_002,2025-02-16,2025-02-16T00:00:00,13.99,82.78,5.54,1.94,65.87,soy,Чернозём,0.6923,0.0,0.0,False,82.78,39.08,16.07,484.19,4,0,3.115
field_003,2025-02-16,2025-02-16T00:00:00,22.66,52.34,2.43,4.57,33.88,sunflower,Торфяной,0.5537,8.21,9.14,False,52.34,11.87,22.62,628.92,2,4,2.215
field_004,2025-02-16,2025-02-16T00:00:00,34.42,48.14,9.88,11.66,38.52,soy,Песчаник,0.308,11.84,9.27,False,48.14,92.85,31.93,468.93,4,2,1.386
field_005,2025-02-16,2025-02-16T00:00:00,32.3,34.27,18.32,6.77,40.92,corn,Чернозём,0.533,9.1,8.43,False,34.27,133.77,30.89,677.65,1,0,6.395
field_006,2025-02-17,2025-02-17T00:00:00,19.06,42.72,17.9,13.53,51.45,soy,Песчаник,0.4051,5.68,4.74,False,42.72,100.76,16.51,473.48,4,2,1.823
field_007,2025-02-17,2025-02-17T00:00:00,38.57,48.75,22.74,10.18,56.5,corn,Суглинок,0.5055,3.22,2.97,False,48.75,219.48,40.76,659.92,1,1,6.066
field_008,2025-02-17,2025-02-17T00:00:00,32.3,56.28,16.14,11.03,60.91,sugar_beet,Песчаник,0.4215,3.64,3.18,False,56.28,77.47,31.85,513.95,5,2,25.288
field_009,2025-02-17,2025-02-17T00:00:00,39.25,94.23,22.01,4.18,81.42,other,Торфяной,0.4517,0.0,0.0,False,94.23,213.27,39.32,642.05,6,4,2.71
field_010,2025-02-17,2025-02-17T00:00:00,63.91,61.0,15.21,8.38,45.49,other,Глинистый,0.3446,3.67,5.08,True,61.0,151.92,34.02,204.59,6,3,2.068
field_011,2025-02-18,2025-02-18T00:00:00,8.97,30.45,4.05,12.07,22.84,other,Торфяной,0.354,12.42,13.0,False,30.45,37.02,10.3,534.47,6,4,2.124
field_012,2025-02-18,2025-02-18T00:00:00,24.42,64.92,20.24,2.42,64.79,sunflower,Торфяной,0.7994,0.0,0.0,False,64.92,96.07,23.85,742.81,2,4,3.198
field_013,2025-02-18,2025-02-18T00:00:00,14.0,38.67,9.36,2.64,45.39,barley,Торфяной,0.6158,1.28,1.61,False,38.67,49.45,15.85,651.12,3,4,4.31
field_014,2025-02-18,2025-02-18T00:00:00,18.41,38.61,1.97,8.01,13.31,sunflower,Торфяной,0.4124,10.66,15.0,False,38.61,11.22,20.66,489.66,2,4,1.65
field_015,2025-02-18,2025-02-18T00:00:00,22.89,95.69,10.2,7.21,76.35,barley,Чернозём,0.9044,0.0,0.0,False,95.69,69.42,25.78,612.07,3,0,6.331
field_016,2025-02-18,2025-02-18T00:00:00,19.23,94.59,24.7,8.21,93.46,other,Торфяной,0.6024,0.0,0.0,False,94.59,187.97,17.56,343.28,6,4,3.615
field_017,2025-02-19,2025-02-19T00:00:00,30.61,87.84,2.74,2.18,51.71,wheat,Суглинок,0.5441,0.83,1.15,False,87.84,14.31,29.96,446.06,0,1,4.353
field_018,2025-02-19,2025-02-19T00:00:00,5.89,82.0,18.35,7.37,64.74,corn,Глинистый,0.4581,0.1,0.09,False,82.0,175.36,3.83,618.62,1,3,5.497
field_019,2025-02-19,2025-02-19T00:00:00,37.53,85.87,18.09,11.48,87.42,wheat,Чернозём,0.5465,0.0,0.0,False,85.87,187.75,38.7,196.54,0,0,4.372
field_020,2025-02-19,2025-02-19T00:00:00,32.06,86.87,21.68,3.57,79.47,sunflower,Торфяной,0.4846,0.0,0.0,False,86.87,90.92,31.35,701.28,2,4,1.938
field_001,2025-02-19,2025-02-19T00:00:00,40.0,31.74,17.13,8.94,41.49,soy,Песчаник,0.3197,6.62,8.23,False,31.74,153.16,38.55,507.69,4,2,1.439
field_002,2025-02-20,2025-02-20T00:00:00,10.83,66.26,23.0,4.92,81.69,sugar_beet,Глинистый,0.6562,0.0,0.0,False,66.26,227.49,8.84,511.11,5,3,39.371
field_003,2025-02-20,2025-02-20T00:00:00,29.19,82.32,9.24,12.35,65.1,sugar_beet,Торфяной,0.5933,2.11,1.72,False,82.32,39.13,28.31,605.9,5,4,35.596
field_004,2025-02-20,2025-02-20T00:00:00,24.59,64.38,19.22,13.29,63.54,other,Глинистый,0.6307,0.0,0.0,False,64.38,171.26,23.3,684.9,6,3,3.784
field_005,2025-02-20,2025-02-20T00:00:00,20.13,86.5,19.1,4.7,66.26,barley,Торфяной,0.6726,0.0,0.0,False,86.5,145.17,23.11,535.05,3,4,4.708
field_006,2025-02-20,2025-02-20T00:00:00,6.98,27.91,18.12,0.96,25.33,barley,Чернозём,0.5339,8.08,8.63,False,27.91,102.87,4.11,267.51,3,0,3.737
field_007,2025-02-20,2025-02-20T00:00:00,8.95,76.23,24.24,2.03,78.33,other,Торфяной,0.4632,0.0,0.0,False,76.23,107.01,6.86,241.16,6,4,2.779
field_008,2025-02-21,2025-02-21T00:00:00,8.68,49.28,18.47,12.28,53.07,soy,Торфяной,0.3521,4.84,4.17,False,49.28,144.03,9.28,537.88,4,4,1.584
field_009,2025-02-21,2025-02-21T00:00:00,31.59,45.44,12.01,11.42,37.42,barley,Чернозём,0.598,3.31,4.4,False,45.44,104.17,32.35,417.94,3,0,4.186
